frame,curTime,name,Position,curLapNum,curLapTime,sector,steer,throttle,brake,gear,engineRPM,LapInvalid,TC,ABS,AI
3186,2022/3/25 20:05,Kimi810,16,1,12.669,0,0.01733,1,0.381267,5,13837,0,0,1,0
3187,2022/3/25 20:05,Kimi810,16,1,12.721,0,0.027748,1,0.61045,5,13727,0,0,1,0
3188,2022/3/25 20:05,Kimi810,16,1,12.772,0,0.053063,0.767323,0.760212,5,13663,0,0,1,0
3189,2022/3/25 20:05,Kimi810,16,1,12.825,0,0.087299,0.40214,0.874331,5,13174,0,0,1,0
3190,2022/3/25 20:05,Kimi810,16,1,12.876,0,0.120689,0.045987,0.985629,5,12760,0,0,1,0
3191,2022/3/25 20:05,Kimi810,16,1,12.928,0,0.176869,0,1,4,14007,0,0,1,0
3192,2022/3/25 20:05,Kimi810,16,1,12.986,0,0.243036,0,1,4,13788,0,0,1,0
3193,2022/3/25 20:05,Kimi810,16,1,13.038,0,0.28125,0,0.98326,4,13318,0,0,1,0
3194,2022/3/25 20:05,Kimi810,16,1,13.09,0,0.28125,0,0.936327,4,12897,0,0,1,0
3196,2022/3/25 20:05,Kimi810,16,1,13.141,0,0.28125,0,0.890184,4,12533,0,0,1,0
3197,2022/3/25 20:05,Kimi810,16,1,13.141,0,0.28125,0,0.784232,4,12205,0,0,1,0
3198,2022/3/25 20:05,Kimi810,16,1,13.251,0,0.28125,0,0.665693,4,12074,0,0,1,0
3199,2022/3/25 20:05,Kimi810,16,1,13.302,0,0.276785,0,0.546872,4,12022,0,0,1,0
3200,2022/3/25 20:05,Kimi810,16,1,13.302,0,0.232252,0,0.391008,4,11912,0,0,1,0
