frame,curTime,name,Position,curLapNum,curLapTime,LapDistance,sector,steer,throttle,brake,gear,engineRPM,LapInvalid,TC,ABS,AI
21686,2022/4/22 20:21,NTR.zbk,4,2,13.616,972.572,0,0.231191,0.5,0,4,8858,0,0,0,0
21687,2022/4/22 20:21,NTR.zbk,4,2,13.67,974.687,0,0.21875,0.5,0,4,8868,0,0,0,0
21688,2022/4/22 20:21,NTR.zbk,4,2,13.725,976.869,0,0.164603,0.5,0,4,9032,0,0,0,0
21689,2022/4/22 20:21,NTR.zbk,4,2,13.725,976.869,0,0.128474,0.5,0,4,9090,0,0,0,0
21690,2022/4/22 20:21,NTR.zbk,4,2,13.833,981.19,0,0.075069,0.5,0,4,9112,0,0,0,0
21691,2022/4/22 20:21,NTR.zbk,4,2,13.886,983.329,0,0.018339,0.5,0,4,9127,0,0,0,0
21692,2022/4/22 20:21,NTR.zbk,4,2,13.939,985.375,0,-0.03125,0.5,0,4,9174,0,0,0,0
21693,2022/4/22 20:21,NTR.zbk,4,2,13.993,987.553,0,-0.056948,0.705585,0,4,9259,0,0,0,0
21694,2022/4/22 20:21,NTR.zbk,4,2,14.046,989.641,0,-0.079963,0.889701,0,4,9407,0,0,0,0
21695,2022/4/22 20:21,NTR.zbk,4,2,14.097,991.804,0,-0.09375,1,0,4,9571,0,0,0,0
21696,2022/4/22 20:21,NTR.zbk,4,2,14.149,994.008,0,-0.10924,1,0,4,9776,0,0,0,0
21697,2022/4/22 20:21,NTR.zbk,4,2,14.201,996.256,0,-0.120626,1,0,4,9944,0,0,0,0
21698,2022/4/22 20:21,NTR.zbk,4,2,14.201,996.256,0,-0.132558,0.833714,0.090702,4,10043,0,0,0,0
21700,2022/4/22 20:21,NTR.zbk,4,2,14.355,1003.05,0,-0.156207,0.313456,0.374479,4,10005,0,0,0,0
21702,2022/4/22 20:21,NTR.zbk,4,2,14.355,1003.05,0,-0.168177,0.19323,0.49427,3,11143,0,0,0,0
21703,2022/4/22 20:21,NTR.zbk,4,2,14.458,1007.51,0,-0.180082,0.07418,0.61332,3,11471,0,0,0,0
21704,2022/4/22 20:21,NTR.zbk,4,2,14.511,1009.71,0,-0.192403,0,0.677693,2,11208,0,0,0,0
21705,2022/4/22 20:21,NTR.zbk,4,2,14.562,1011.81,0,-0.204209,0,0.654082,2,11334,0,0,0,0
21706,2022/4/22 20:21,NTR.zbk,4,2,14.614,1013.9,0,-0.216255,0,0.629991,2,11619,0,0,0,0
21707,2022/4/22 20:21,NTR.zbk,4,2,14.666,1015.9,0,-0.237066,0,0.606684,2,11983,0,0,0,0
21708,2022/4/22 20:21,NTR.zbk,4,2,14.716,1017.89,0,-0.259061,0,0.584689,2,11847,0,0,0,0
21709,2022/4/22 20:21,NTR.zbk,4,2,14.776,1020,0,-0.28125,0,0.5625,2,11646,0,0,0,0
21710,2022/4/22 20:21,NTR.zbk,4,2,14.822,1021.69,0,-0.307069,0,0.485044,2,11503,0,0,0,0
21711,2022/4/22 20:21,NTR.zbk,4,2,14.881,1023.65,0,-0.334279,0,0.403413,2,11292,0,0,0,0
21713,2022/4/22 20:21,NTR.zbk,4,2,14.928,1025.21,0,-0.34375,0,0.375,2,11076,0,0,0,0
21714,2022/4/22 20:21,NTR.zbk,4,2,14.984,1027.11,0,-0.401632,0,0.336412,2,10766,0,0,0,0
21715,2022/4/22 20:21,NTR.zbk,4,2,15.031,1028.61,0,-0.434222,0,0.314685,2,10532,0,0,0,0
21716,2022/4/22 20:21,NTR.zbk,4,2,15.088,1030.32,0,-0.462153,0,0.287847,2,10256,0,0,0,0
21717,2022/4/22 20:21,NTR.zbk,4,2,15.088,1030.32,0,-0.484151,0,0.265849,2,10039,0,0,0,0
21718,2022/4/22 20:21,NTR.zbk,4,2,15.194,1033.46,0,-0.510889,0,0.239111,2,9801,0,0,0,0
21719,2022/4/22 20:21,NTR.zbk,4,2,15.242,1034.82,0,-0.531916,0,0.218084,2,9640,0,0,0,0
21720,2022/4/22 20:21,NTR.zbk,4,2,15.3,1036.57,0,-0.55708,0,0.19292,2,9461,0,0,0,0
21721,2022/4/22 20:21,NTR.zbk,4,2,15.349,1037.92,0,-0.579583,0,0.1875,2,9315,0,0,0,0
21723,2022/4/22 20:21,NTR.zbk,4,2,15.405,1039.49,0,-0.605634,0,0.1875,2,9106,0,0,0,0
21724,2022/4/22 20:21,NTR.zbk,4,2,15.453,1040.82,0,-0.625,0,0.1875,2,8927,0,0,0,0
21725,2022/4/22 20:21,NTR.zbk,4,2,15.453,1040.82,0,-0.63973,0,0.158039,2,8756,0,0,0,0
21726,2022/4/22 20:21,NTR.zbk,4,2,15.56,1043.73,0,-0.65112,0,0.13526,2,8648,0,0,0,0
21727,2022/4/22 20:21,NTR.zbk,4,2,15.617,1045.41,0,-0.664567,0,0.091733,2,8526,0,0,0,0
21728,2022/4/22 20:21,NTR.zbk,4,2,15.666,1046.77,0,-0.675864,0,0.046544,2,8500,0,0,0,0
21729,2022/4/22 20:21,NTR.zbk,4,2,15.723,1048.51,0,-0.6875,0,0,2,8477,0,0,0,0
21730,2022/4/22 20:21,NTR.zbk,4,2,15.772,1049.98,0,-0.700642,0,0,2,8430,0,0,0,0
21731,2022/4/22 20:21,NTR.zbk,4,2,15.83,1051.92,0,-0.71402,0,0,2,8377,0,0,0,0
21732,2022/4/22 20:21,NTR.zbk,4,2,15.879,1053.51,0,-0.71875,0,0,2,8322,0,0,0,0
21734,2022/4/22 20:21,NTR.zbk,4,2,15.937,1055.35,0,-0.737667,0.037834,0,3,9461,0,0,0,0
21735,2022/4/22 20:21,NTR.zbk,4,2,15.937,1055.35,0,-0.748258,0.059016,0,3,7542,0,0,0,0
21736,2022/4/22 20:21,NTR.zbk,4,2,16.046,1058.77,0,-0.738718,0.130193,0,3,6656,0,0,0,0
21737,2022/4/22 20:21,NTR.zbk,4,2,16.095,1060.28,0,-0.727986,0.194587,0,3,6662,0,0,0,0
21739,2022/4/22 20:21,NTR.zbk,4,2,16.202,1063.79,0,-0.688562,0.280188,0,3,7042,0,0,0,0
21740,2022/4/22 20:21,NTR.zbk,4,2,16.261,1065.76,0,-0.661374,0.307376,0,3,6872,0,0,0,0
21741,2022/4/22 20:21,NTR.zbk,4,2,16.31,1067.54,0,-0.65625,0.3125,0,3,7387,0,0,0,0
21742,2022/4/22 20:21,NTR.zbk,4,2,16.367,1069.7,0,-0.616986,0.351764,0,3,7941,0,0,0,0
21744,2022/4/22 20:21,NTR.zbk,4,2,16.416,1071.47,0,-0.59676,0.37199,0,3,7264,0,0,0,0
21745,2022/4/22 20:21,NTR.zbk,4,2,16.475,1073.44,0,-0.569251,0.375,0,3,7117,0,0,0,0
21746,2022/4/22 20:21,NTR.zbk,4,2,16.523,1075,0,-0.5471,0.375,0,3,8303,0,0,0,0
21747,2022/4/22 20:21,NTR.zbk,4,2,16.581,1076.84,0,-0.525573,0.375,0,3,8398,0,0,0,0
21748,2022/4/22 20:21,NTR.zbk,4,2,16.632,1078.42,0,-0.513868,0.375,0,3,7601,0,0,0,0
21749,2022/4/22 20:21,NTR.zbk,4,2,16.691,1080.24,0,-0.500169,0.375,0,3,7359,0,0,0,0
21750,2022/4/22 20:21,NTR.zbk,4,2,16.74,1081.74,0,-0.488848,0.375,0,3,9106,0,0,0,0
21751,2022/4/22 20:21,NTR.zbk,4,2,16.791,1083.34,0,-0.476972,0.375,0,3,8081,0,0,0,0
21752,2022/4/22 20:21,NTR.zbk,4,2,16.85,1085.2,0,-0.46875,0.375,0,3,7567,0,0,0,0
21753,2022/4/22 20:21,NTR.zbk,4,2,16.901,1086.76,0,-0.436,0.375,0,3,7659,0,0,0,0
21754,2022/4/22 20:21,NTR.zbk,4,2,16.961,1088.38,0,-0.40988,0.375,0,3,9245,0,0,0,0
21755,2022/4/22 20:21,NTR.zbk,4,2,17.002,1089.49,0,-0.40625,0.375,0,3,8017,0,0,0,0
21756,2022/4/22 20:21,NTR.zbk,4,2,17.056,1090.97,0,-0.386146,0.375,0,3,7954,0,0,0,0
21757,2022/4/22 20:21,NTR.zbk,4,2,17.109,1092.43,0,-0.375,0.375,0,3,7939,0,0,0,0
21758,2022/4/22 20:21,NTR.zbk,4,2,17.163,1093.9,0,-0.36122,0.375,0,3,8010,0,0,0,0
21759,2022/4/22 20:21,NTR.zbk,4,2,17.216,1095.37,0,-0.348863,0.375,0,3,8077,0,0,0,0
21760,2022/4/22 20:21,NTR.zbk,4,2,17.267,1096.76,0,-0.326835,0.375,0,3,8143,0,0,0,0
21761,2022/4/22 20:21,NTR.zbk,4,2,17.321,1098.24,0,-0.296238,0.375,0,3,8220,0,0,0,0
21762,2022/4/22 20:21,NTR.zbk,4,2,17.377,1099.81,0,-0.28125,0.413308,0,3,8316,0,0,0,0
21764,2022/4/22 20:21,NTR.zbk,4,2,17.424,1101.19,0,-0.28125,0.470954,0,3,8442,0,0,0,0
21765,2022/4/22 20:21,NTR.zbk,4,2,17.485,1102.88,0,-0.27034,0.52182,0,3,8590,0,0,0,0
21766,2022/4/22 20:21,NTR.zbk,4,2,17.531,1104.21,0,-0.256707,0.549086,0,3,8671,0,0,0,0
21767,2022/4/22 20:21,NTR.zbk,4,2,17.59,1105.99,0,-0.238722,0.585056,0,3,8804,0,0,0,0
21769,2022/4/22 20:21,NTR.zbk,4,2,17.7,1109.45,0,-0.204805,0.68078,0,3,9145,0,0,0,0
21770,2022/4/22 20:21,NTR.zbk,4,2,17.746,1110.9,0,-0.190409,0.738365,0,3,9301,0,0,0,0
21771,2022/4/22 20:21,NTR.zbk,4,2,17.804,1112.88,0,-0.157637,0.75,0,3,9423,0,0,0,0
21772,2022/4/22 20:21,NTR.zbk,4,2,17.848,1114.35,0,-0.129941,0.75,0,3,9572,0,0,0,0
21773,2022/4/22 20:21,NTR.zbk,4,2,17.901,1116.17,0,-0.10523,0.73023,0,3,9814,0,0,0,0
21774,2022/4/22 20:21,NTR.zbk,4,2,17.955,1117.99,0,-0.081806,0.706806,0,3,9977,0,0,0,0
21775,2022/4/22 20:21,NTR.zbk,4,2,18.007,1119.82,0,-0.0625,0.709419,0,3,10112,0,0,0,0
21776,2022/4/22 20:21,NTR.zbk,4,2,18.058,1121.68,0,-0.0625,0.853966,0,3,10297,0,0,0,0
21777,2022/4/22 20:21,NTR.zbk,4,2,18.109,1123.56,0,-0.042229,0.915542,0,3,10619,0,0,0,0
21778,2022/4/22 20:21,NTR.zbk,4,2,18.169,1125.77,0,0.00237,0.9375,0,3,10974,0,0,0,0
21779,2022/4/22 20:21,NTR.zbk,4,2,18.22,1127.69,0,0.049569,0.9375,0,4,10471,0,0,0,0
21780,2022/4/22 20:21,NTR.zbk,4,2,18.278,1129.93,0,0.10775,0.9375,0,4,9912,0,0,0,0
21783,2022/4/22 20:21,NTR.zbk,4,2,18.384,1134.18,0,0.1875,0.9375,0,4,9531,0,0,0,0
21785,2022/4/22 20:21,NTR.zbk,4,2,18.433,1136.16,0,0.176848,0.9375,0,4,9402,0,0,0,0
21786,2022/4/22 20:21,NTR.zbk,4,2,18.491,1138.53,0,0.137232,0.9375,0,4,9524,0,0,0,0
21787,2022/4/22 20:21,NTR.zbk,4,2,18.541,1140.64,0,0.068031,0.9375,0,4,9700,0,0,0,0
21789,2022/4/22 20:21,NTR.zbk,4,2,18.647,1145.37,0,-0.03125,1,0,4,10094,0,0,0,0
21790,2022/4/22 20:21,NTR.zbk,4,2,18.707,1147.99,0,-0.018318,1,0,4,10277,0,0,0,0
21791,2022/4/22 20:21,NTR.zbk,4,2,18.707,1147.99,0,-0.004906,1,0,4,10465,0,0,0,0
21792,2022/4/22 20:21,NTR.zbk,4,2,18.806,1152.6,0,-0.027965,1,0,4,10633,0,0,0,0
21793,2022/4/22 20:21,NTR.zbk,4,2,18.806,1152.6,0,-0.03125,1,0,4,10824,0,0,0,0
21794,2022/4/22 20:21,NTR.zbk,4,2,18.912,1157.63,0,-0.03125,1,0,4,10971,0,0,0,0
21795,2022/4/22 20:21,NTR.zbk,4,2,18.965,1160.2,0,-0.04027,1,0,4,11114,0,0,0,0
21796,2022/4/22 20:21,NTR.zbk,4,2,19.019,1162.81,0,-0.0625,1,0,4,11254,0,0,0,0
21797,2022/4/22 20:21,NTR.zbk,4,2,19.074,1165.47,0,-0.0625,1,0,4,11395,0,0,0,0
21798,2022/4/22 20:21,NTR.zbk,4,2,19.074,1165.47,0,-0.0625,1,0,4,11574,0,0,0,0
21799,2022/4/22 20:21,NTR.zbk,4,2,19.18,1170.93,0,-0.0625,1,0,5,10946,0,0,0,0
21800,2022/4/22 20:21,NTR.zbk,4,2,19.18,1170.93,0,-0.0625,1,0,5,10132,0,0,0,0
21801,2022/4/22 20:21,NTR.zbk,4,2,19.286,1176.48,0,-0.0625,1,0,5,10201,0,0,0,0
21802,2022/4/22 20:21,NTR.zbk,4,2,19.286,1176.48,0,-0.0625,1,0,5,10301,0,0,0,0
21803,2022/4/22 20:21,NTR.zbk,4,2,19.286,1176.48,0,-0.092887,1,0,5,10430,0,0,0,0
21805,2022/4/22 20:21,NTR.zbk,4,2,19.446,1185,0,-0.09375,1,0,5,10570,0,0,0,0
21806,2022/4/22 20:21,NTR.zbk,4,2,19.499,1188,0,-0.09375,1,0,5,10692,0,0,0,0
21807,2022/4/22 20:21,NTR.zbk,4,2,19.553,1190.95,0,-0.09375,1,0,5,10797,0,0,0,0
21808,2022/4/22 20:21,NTR.zbk,4,2,19.606,1193.93,0,-0.09375,1,0,5,10908,0,0,0,0
21809,2022/4/22 20:21,NTR.zbk,4,2,19.66,1196.89,0,-0.09375,1,0,5,11003,0,0,0,0
21810,2022/4/22 20:21,NTR.zbk,4,2,19.66,1196.89,0,-0.125,1,0,5,11111,0,0,0,0
21811,2022/4/22 20:21,NTR.zbk,4,2,19.766,1203.06,0,-0.125,1,0,5,11180,0,0,0,0
21812,2022/4/22 20:21,NTR.zbk,4,2,19.82,1206.09,0,-0.125,1,0,5,11270,0,0,0,0
21813,2022/4/22 20:21,NTR.zbk,4,2,19.872,1209.19,0,-0.125,1,0,5,11367,0,0,0,0
21816,2022/4/22 20:21,NTR.zbk,4,2,19.98,1215.54,0,-0.125,1,0,5,11551,0,0,0,0
21817,2022/4/22 20:21,NTR.zbk,4,2,20.033,1218.71,0,-0.125,1,0,5,11640,0,0,0,0
21818,2022/4/22 20:21,NTR.zbk,4,2,20.087,1221.92,0,-0.125,1,0,6,10547,0,0,0,0
21819,2022/4/22 20:21,NTR.zbk,4,2,20.139,1225.11,0,-0.125,1,0,6,10231,0,0,0,0
21820,2022/4/22 20:21,NTR.zbk,4,2,20.139,1225.11,0,-0.125,1,0,6,10297,0,0,0,0
21821,2022/4/22 20:21,NTR.zbk,4,2,20.245,1231.57,0,-0.125,1,0,6,10345,0,0,0,0
21822,2022/4/22 20:21,NTR.zbk,4,2,20.3,1234.92,0,-0.125,1,0,6,10394,0,0,0,0
21823,2022/4/22 20:21,NTR.zbk,4,2,20.354,1238.19,0,-0.125,1,0,6,10483,0,0,0,0
21824,2022/4/22 20:21,NTR.zbk,4,2,20.407,1241.52,0,-0.125,1,0,6,10555,0,0,0,0
21826,2022/4/22 20:21,NTR.zbk,4,2,20.461,1244.88,0,-0.094023,1,0,6,10619,0,0,0,0
21827,2022/4/22 20:21,NTR.zbk,4,2,20.514,1248.31,0,-0.111464,1,0,6,10684,0,0,0,0
21828,2022/4/22 20:21,NTR.zbk,4,2,20.568,1251.79,0,-0.125,1,0,6,10755,0,0,0,0
21829,2022/4/22 20:21,NTR.zbk,4,2,20.622,1255.5,0,-0.125,1,0,6,10793,0,0,0,0
21830,2022/4/22 20:21,NTR.zbk,4,2,20.676,1259.68,0,-0.125,1,0,6,10856,0,0,0,0
21831,2022/4/22 20:21,NTR.zbk,4,2,20.73,1264.02,0,-0.125,1,0,6,10919,0,0,0,0
21832,2022/4/22 20:21,NTR.zbk,4,2,20.784,1268.46,0,-0.125,1,0,6,10976,0,0,0,0
21836,2022/4/22 20:21,NTR.zbk,4,2,20.946,1281.33,0,-0.09375,1,0,6,11128,0,0,0,0
21837,2022/4/22 20:21,NTR.zbk,4,2,20.946,1281.33,0,-0.09375,1,0,6,11183,0,0,0,0
21839,2022/4/22 20:21,NTR.zbk,4,2,21.107,1292.27,0,-0.09375,1,0,6,11280,0,0,0,0
21841,2022/4/22 20:21,NTR.zbk,4,2,21.216,1299.52,0,-0.070594,1,0,6,11395,0,0,0,0
21842,2022/4/22 20:21,NTR.zbk,4,2,21.271,1303.17,0,-0.0625,1,0,6,11442,0,0,0,0
21843,2022/4/22 20:21,NTR.zbk,4,2,21.326,1306.84,0,-0.0625,1,0,6,11482,0,0,0,0
21844,2022/4/22 20:21,NTR.zbk,4,2,21.38,1310.52,0,-0.0625,1,0,6,11534,0,0,0,0
21846,2022/4/22 20:21,NTR.zbk,4,2,21.433,1314.15,0,-0.0625,1,0,6,11585,0,0,0,0
21847,2022/4/22 20:21,NTR.zbk,4,2,21.488,1317.98,0,-0.0625,1,0,6,11617,0,0,0,0
21848,2022/4/22 20:21,NTR.zbk,4,2,21.543,1321.74,0,-0.0625,1,0,6,11681,0,0,0,0
21849,2022/4/22 20:21,NTR.zbk,4,2,21.597,1325.53,0,-0.0625,1,0,7,10763,0,0,0,0
21850,2022/4/22 20:21,NTR.zbk,4,2,21.597,1325.53,0,-0.0625,1,0,7,10309,0,0,0,0
21851,2022/4/22 20:21,NTR.zbk,4,2,21.706,1333.16,0,-0.060783,1,0,7,10333,0,0,0,0
21852,2022/4/22 20:21,NTR.zbk,4,2,21.76,1337.08,0,-0.035673,1,0,7,10376,0,0,0,0
21853,2022/4/22 20:21,NTR.zbk,4,2,21.814,1340.94,0,-0.03125,1,0,7,10425,0,0,0,0
21854,2022/4/22 20:21,NTR.zbk,4,2,21.87,1344.92,0,-0.03125,1,0,7,10473,0,0,0,0
21855,2022/4/22 20:21,NTR.zbk,4,2,21.924,1348.75,0,-0.03125,1,0,7,10530,0,0,0,0
21856,2022/4/22 20:21,NTR.zbk,4,2,21.978,1352.75,0,-0.03125,1,0,7,10574,0,0,0,0
21857,2022/4/22 20:21,NTR.zbk,4,2,22.032,1356.74,0,-0.03125,1,0,7,10614,0,0,0,0
21858,2022/4/22 20:21,NTR.zbk,4,2,22.086,1360.62,0,-0.03125,1,0,7,10642,0,0,0,0
21859,2022/4/22 20:21,NTR.zbk,4,2,22.142,1364.61,0,-0.01826,1,0,7,10664,0,0,0,0
21860,2022/4/22 20:21,NTR.zbk,4,2,22.187,1368.01,0,0,1,0,7,10707,0,0,0,0
21861,2022/4/22 20:21,NTR.zbk,4,2,22.242,1371.97,0,0,1,0,7,10754,0,0,0,0
21862,2022/4/22 20:21,NTR.zbk,4,2,22.295,1376.06,0,0,1,0,7,10795,0,0,0,0
21863,2022/4/22 20:21,NTR.zbk,4,2,22.35,1380.14,0,0,1,0,7,10835,0,0,0,0
21864,2022/4/22 20:21,NTR.zbk,4,2,22.404,1384.15,0,0,1,0,7,10874,0,0,0,0
21868,2022/4/22 20:21,NTR.zbk,4,2,22.566,1396.43,0,0,1,0,7,10999,0,0,0,0
21869,2022/4/22 20:21,NTR.zbk,4,2,22.621,1400.58,0,0,1,0,7,11046,0,0,0,0
21870,2022/4/22 20:21,NTR.zbk,4,2,22.676,1404.76,0,0,1,0,7,11080,0,0,0,0
21871,2022/4/22 20:21,NTR.zbk,4,2,22.722,1408.23,0,0,1,0,7,11104,0,0,0,0
21872,2022/4/22 20:21,NTR.zbk,4,2,22.775,1412.41,0,0,1,0,7,11130,0,0,0,0
21873,2022/4/22 20:21,NTR.zbk,4,2,22.831,1416.58,0,0,1,0,7,11157,0,0,0,0
21874,2022/4/22 20:21,NTR.zbk,4,2,22.885,1420.73,0,0,1,0,7,11187,0,0,0,0
21876,2022/4/22 20:21,NTR.zbk,4,2,22.94,1424.96,0,0,1,0,7,11221,0,0,0,0
21877,2022/4/22 20:21,NTR.zbk,4,2,22.985,1428.55,0,0,1,0,7,11253,0,0,0,0
21878,2022/4/22 20:21,NTR.zbk,4,2,23.04,1432.71,0,0,1,0,7,11289,0,0,0,0
21879,2022/4/22 20:21,NTR.zbk,4,2,23.094,1437.02,0,0,1,0,7,11326,0,0,0,0
21880,2022/4/22 20:21,NTR.zbk,4,2,23.141,1440.62,0,0,1,0,7,11355,0,0,0,0
21881,2022/4/22 20:21,NTR.zbk,4,2,23.196,1444.83,0,0,1,0,7,11381,0,0,0,0
21882,2022/4/22 20:21,NTR.zbk,4,2,23.25,1449.26,0,0,1,0,7,11400,0,0,0,0
21884,2022/4/22 20:21,NTR.zbk,4,2,23.25,1449.26,0,0,1,0,7,11416,0,0,0,0
21885,2022/4/22 20:21,NTR.zbk,4,2,23.36,1457.88,0,0,1,0,7,11444,0,0,0,0
21886,2022/4/22 20:21,NTR.zbk,4,2,23.406,1461.49,0,0,1,0,7,11470,0,0,0,0
21888,2022/4/22 20:21,NTR.zbk,4,2,23.462,1465.96,0,0,1,0,7,11499,0,0,0,0
21889,2022/4/22 20:21,NTR.zbk,4,2,23.509,1469.51,0,0,1,0,7,11515,0,0,0,0
21890,2022/4/22 20:21,NTR.zbk,4,2,23.563,1473.8,0,0,1,0,7,11533,0,0,0,0
21891,2022/4/22 20:21,NTR.zbk,4,2,23.616,1478.2,0,0,1,0,7,11557,0,0,0,0
21892,2022/4/22 20:21,NTR.zbk,4,2,23.669,1482.4,0,0,1,0,7,11586,0,0,0,0
21893,2022/4/22 20:21,NTR.zbk,4,2,23.724,1486.77,0,0,1,0,8,11103,0,0,0,0
21894,2022/4/22 20:21,NTR.zbk,4,2,23.724,1486.77,0,0,1,0,8,10111,0,0,0,0
21895,2022/4/22 20:21,NTR.zbk,4,2,23.724,1486.77,0,0,1,0,8,10107,0,0,0,0
21896,2022/4/22 20:21,NTR.zbk,4,2,23.884,1499.58,0,0,1,0,8,10116,0,0,0,0
21897,2022/4/22 20:21,NTR.zbk,4,2,23.938,1503.95,0,0,1,0,8,10140,0,0,0,0
21898,2022/4/22 20:21,NTR.zbk,4,2,23.938,1503.95,0,0,1,0,8,10167,0,0,0,0
21899,2022/4/22 20:21,NTR.zbk,4,2,24.045,1512.56,0,0,1,0,8,10186,0,0,0,0
21901,2022/4/22 20:21,NTR.zbk,4,2,24.152,1521.17,0,0,1,0,8,10219,0,0,0,0
21902,2022/4/22 20:21,NTR.zbk,4,2,24.205,1525.53,0,0,1,0,8,10234,0,0,0,0
21903,2022/4/22 20:21,NTR.zbk,4,2,24.26,1529.88,0,0,1,0,8,10248,0,0,0,0
21904,2022/4/22 20:21,NTR.zbk,4,2,24.313,1534.33,0,0,1,0,8,10273,0,0,0,0
21905,2022/4/22 20:21,NTR.zbk,4,2,24.366,1538.68,0,0,1,0,8,10301,0,0,0,0
21906,2022/4/22 20:21,NTR.zbk,4,2,24.42,1543.11,0,0,1,0,8,10326,0,0,0,0
21908,2022/4/22 20:21,NTR.zbk,4,2,24.474,1547.51,0,0,1,0,8,10343,0,0,0,0
21909,2022/4/22 20:21,NTR.zbk,4,2,24.528,1551.95,0,0,1,0,8,10358,0,0,0,0
21910,2022/4/22 20:21,NTR.zbk,4,2,24.581,1556.31,0,0,1,0,8,10371,0,0,0,0
21911,2022/4/22 20:21,NTR.zbk,4,2,24.635,1560.69,0,0,1,0,8,10383,0,0,0,0
21912,2022/4/22 20:21,NTR.zbk,4,2,24.689,1565.09,0,0,1,0,8,10397,0,0,0,0
21913,2022/4/22 20:21,NTR.zbk,4,2,24.742,1569.48,0,0,1,0,8,10412,0,0,0,0
21914,2022/4/22 20:21,NTR.zbk,4,2,24.742,1569.48,0,0,1,0,8,10429,0,0,0,0
21915,2022/4/22 20:21,NTR.zbk,4,2,24.848,1578.35,0,0,1,0,8,10435,0,0,0,0
21916,2022/4/22 20:21,NTR.zbk,4,2,24.903,1582.96,0,0,1,0,8,10438,0,0,0,0
21918,2022/4/22 20:21,NTR.zbk,4,2,24.955,1587.24,0,0,1,0,8,10442,0,0,0,0
21919,2022/4/22 20:21,NTR.zbk,4,2,24.955,1587.24,0,0,1,0,8,10454,0,0,0,0
21920,2022/4/22 20:21,NTR.zbk,4,2,25.063,1596.22,0,0,1,0,8,10470,0,0,0,0
21921,2022/4/22 20:21,NTR.zbk,4,2,25.116,1600.74,0,0,1,0,8,10485,0,0,0,0
21922,2022/4/22 20:21,NTR.zbk,4,2,25.17,1605.13,0,0,1,0,8,10500,0,0,0,0
21923,2022/4/22 20:21,NTR.zbk,4,2,25.223,1609.63,0,0,1,0,8,10517,0,0,0,0
21924,2022/4/22 20:21,NTR.zbk,4,2,25.276,1614.06,0,0,1,0,8,10532,0,0,0,0
21925,2022/4/22 20:21,NTR.zbk,4,2,25.331,1618.69,0,0,1,0,8,10548,0,0,0,0
21926,2022/4/22 20:21,NTR.zbk,4,2,25.376,1622.6,0,0,1,0,8,10565,0,0,0,0
21927,2022/4/22 20:21,NTR.zbk,4,2,25.422,1628.2,0,0,1,0,8,10598,0,0,0,0
21928,2022/4/22 20:21,NTR.zbk,4,2,25.486,1631.89,0,0,1,0,8,10621,0,0,0,0
21929,2022/4/22 20:21,NTR.zbk,4,2,25.542,1636.5,0,0,1,0,8,10628,0,0,0,0
21930,2022/4/22 20:21,NTR.zbk,4,2,25.542,1636.5,0,0,1,0,8,10629,0,0,0,0
21931,2022/4/22 20:21,NTR.zbk,4,2,25.653,1645.98,0,0,1,0,8,10633,0,0,0,0
21932,2022/4/22 20:21,NTR.zbk,4,2,25.708,1650.53,0,0,1,0,8,10645,0,0,0,0
21934,2022/4/22 20:21,NTR.zbk,4,2,25.818,1659.94,0,0,1,0,8,10661,0,0,0,0
21935,2022/4/22 20:21,NTR.zbk,4,2,25.873,1664.53,0,0,1,0,8,10662,0,0,0,0
21936,2022/4/22 20:21,NTR.zbk,4,2,25.918,1668.36,0,0,1,0,8,10664,0,0,0,0
21938,2022/4/22 20:21,NTR.zbk,4,2,25.973,1672.96,0,0,1,0,8,10673,0,0,0,0
21939,2022/4/22 20:21,NTR.zbk,4,2,26.03,1677.62,0,0,1,0,8,10685,0,0,0,0
21940,2022/4/22 20:21,NTR.zbk,4,2,26.084,1682.39,0,0,1,0,8,10698,0,0,0,0
21941,2022/4/22 20:21,NTR.zbk,4,2,26.138,1686.99,0,0,1,0,8,10711,0,0,0,0
21942,2022/4/22 20:21,NTR.zbk,4,2,26.194,1691.73,0,0,1,0,8,10725,0,0,0,0
21943,2022/4/22 20:21,NTR.zbk,4,2,26.248,1696.28,0,0,1,0,8,10738,0,0,0,0
21944,2022/4/22 20:21,NTR.zbk,4,2,26.301,1700.99,0,0,1,0,8,10752,0,0,0,0
21945,2022/4/22 20:21,NTR.zbk,4,2,26.356,1705.58,0,0,1,0,8,10766,0,0,0,0
21948,2022/4/22 20:21,NTR.zbk,4,2,26.466,1715.08,0,0,1,0,8,10796,0,0,0,0
21949,2022/4/22 20:21,NTR.zbk,4,2,26.52,1719.65,0,0,1,0,8,10809,0,0,0,0
21950,2022/4/22 20:21,NTR.zbk,4,2,26.576,1724.29,0,0,1,0,8,10823,0,0,0,0
21951,2022/4/22 20:21,NTR.zbk,4,2,26.576,1724.29,0,0,1,0,8,10832,0,0,0,0
21952,2022/4/22 20:21,NTR.zbk,4,2,26.685,1733.71,0,0,1,0,8,10835,0,0,0,0
21953,2022/4/22 20:21,NTR.zbk,4,2,26.738,1738.27,0,0,1,0,8,10836,0,0,0,0
21954,2022/4/22 20:21,NTR.zbk,4,2,26.793,1742.9,0,0,1,0,8,10836,0,0,0,0
21955,2022/4/22 20:21,NTR.zbk,4,2,26.847,1747.64,0,0,1,0,8,10836,0,0,0,0
